id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
19084,tt0359517,0.269855,12000000,31179516,Johnson Family Vacation,Cedric the Entertainer|Vanessa Williams|Steve Harvey|Shari Headley|Shad Moss,,Christopher Erskin,Take the ride.,,97,Comedy|Family,Fox Searchlight Pictures|Bird and a Bear Entertainment|Hallway Pictures|Catch Productions,4/7/2004,16,5.3,2004,13853344.8,35995048.81
33641,tt0384833,0.267871,0,0,Frankenfish,Tory Kittles|K. D. Aubert|China Chow|Matthew Rauch|Tomas Arana,,Mark A.Z. DippÃ©,Welcome to the bottom of the food chain.,hunter|biologist|animal horror,84,Action|Horror|Comedy|Science Fiction|Thriller,Bayou Film Inc,10/9/2004,11,3.9,2004,0.0,0.0
12483,tt0355954,0.266804,5000000,0,Riding the Bullet,Jonathan Jackson|David Arquette|Cliff Robertson|Barbara Hershey|Erika Christensen,,Mick Garris,,suicide|ex-girlfriend|halloween|apoplectic stroke,98,Drama|Horror|Thriller,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,10/15/2004,19,4.2,2004,5772226.999,0.0
26108,tt0368658,0.26511399999999996,0,776691,Stage Beauty,Claire Danes|Billy Crudup|Derek Hutchinson|Mark Letheren|Tom Wilkinson,,Richard Eyre,She was the first of her kind. He was the last of his.,,106,Comedy|Drama|Romance,,9/3/2004,14,6.7,2004,0.0,896647.3520000001
9372,tt0390521,0.263897,65000,28575078,Super Size Me,Morgan Spurlock|Daryl Isaacs|Lisa Ganjhu|Stephen Siegel|Bridget Bennett,,Morgan Spurlock,The first ever reality-based movie ... everything begins and ends in 30 days!,experiment|health|junk food|food industry|fast food,100,Documentary|Comedy|Drama,Kathbur Pictures,1/17/2004,295,6.5,2004,75038.95099,32988367.35
18923,tt0359423,0.369726,6500000,1548955,A Home at the End of the World,Colin Farrell|Dallas Roberts|Robin Wright|Sissy Spacek|Ryan Donowho,,Michael Mayer,Family can be whatever you want it to be.,gay|aids|based on novel|gay kiss|gay scene,96,Romance|Drama,Killer Films|Hart-Sharp Entertainment,7/23/2004,20,6.4,2004,7503895.098999999,1788183.9740000002
14846,tt0361841,0.252151,35000000,22034832,Little Black Book,Brittany Murphy|Holly Hunter|Kathy Bates|Ron Livingston|Kevin Sussman,,Nick Hurran,Have you ever been tempted to look inside his...,plan,111,Comedy|Romance|Drama,Revolution Studios|Blue Star Pictures,8/6/2004,57,5.2,2004,40405588.99,25438010.44
44524,tt0344273,0.251797,0,0,Rois et reine,Emmanuelle Devos|Mathieu Amalric|Catherine Deneuve|Maurice Garrel|Nathalie Boutefeu,,Arnaud Desplechin,,,150,Romance|Drama|Comedy,Why Not Productions|RhÃ´ne-Alpes CinÃ©ma|France 2 CinÃ©ma|Centre National de la CinÃ©matographie (CNC),9/3/2004,10,7.5,2004,0.0,0.0
15045,tt0396592,0.251389,0,0,Fat Albert,Kenan Thompson|Shedrack Anderson III|Jermaine Williams|Keith Robinson|Alphonso McAuley,,Joel Zwick,,,93,Comedy|Drama|Family,20th Century Fox,12/12/2004,38,4.3,2004,0.0,0.0
8842,tt0312329,0.25087800000000005,39000000,6614280,Against the Ropes,Meg Ryan|Tony Shalhoub|Joe Cortese|Kerry Washington|Omar Epps,,Charles S. Dutton,,biography|sport,106,Romance|Drama,Paramount Pictures|Cort/Madden Productions|ATR Films|MMP Erste Filmproduktions|Moviemakers Productions (MMP),2/20/2004,16,4.8,2004,45023370.59,7635825.119
16729,tt0330702,0.25048000000000004,0,11837022,Non ti muovere,Sergio Castellitto|Claudia Gerini|PenÃ©lope Cruz|Angela Finocchiaro,,Sergio Castellitto,,,125,Drama|Romance|Foreign,,3/12/2004,20,6.0,2004,0.0,13665195.6
14681,tt0372884,0.245917,50000,0,Eating Out,Rebekah Kochan|Ryan Carnes|Scott Lunsford|Jim Verraros|Kris Black,,Q. Allan Brocka,The fastest way to a girl's heart is through her gay best friend.,gay|gay romance,90,Comedy,Ariztical Entertainment,2/14/2004,20,5.7,2004,57722.26999,0.0
9953,tt0369672,0.24461100000000002,0,1841260,A Love Song for Bobby Long,John Travolta|Scarlett Johansson|Gabriel Macht|Sonny Shroyer|Clayne Crawford,,Shainee Gabel,The heart is a lonely hunter.,alcohol|new orleans|book|friendship|house,119,Drama,Yari Film Group,9/2/2004,56,6.7,2004,0.0,2125634.137
36592,tt0435434,0.24403200000000003,0,0,Suwingu gÃ¢ruzu,Ueno Juri|Yuta Hiraoka|Shihori Kanjiya|Yuika Motokariya|Nagisa Abe,http://www.swinggirls.jp/index.html,Shinobu Yaguchi,Girls meet Jazz!!!,,105,Comedy,,9/11/2004,11,7.0,2004,0.0,0.0
11413,tt0362590,0.23959,0,0,Employee of the Month,Matt Dillon|Steve Zahn|Christina Applegate|Andrea Bendewald|Jay Leggett,,Mitch Rouse,,bank|bad luck|engagement|revenge|independent film,97,Action|Comedy,Yari Film Group,1/17/2004,22,5.7,2004,0.0,0.0
19316,tt0384504,0.23647100000000001,0,0,Saving Face,Michelle Krusiec|Joan Chen|Lynn Chen|Ato Essandoh|Jessica Hecht,,Alice Wu,"A romantic comedy about right, wrong and everything in between.",lesbian kiss|lesbian couple|woman director,91,Comedy|Romance,,9/12/2004,14,6.3,2004,0.0,0.0
9795,tt0407384,0.45526300000000003,0,0,Earthsea,Shawn Ashmore|Kristin Kreuk|Isabella Rossellini|Danny Glover|Chris Gauthier,,Robert Lieberman,Everyone must find their own magic,island|amulet|made for cable tv|dragon|doppelganger,180,Adventure|Drama|Fantasy,,12/13/2004,18,6.1,2004,0.0,0.0
9965,tt0423505,0.484325,0,0,"Wake Up, Ron Burgundy: The Lost Movie",Will Ferrell|Christina Applegate|Paul Rudd|Steve Carell|David Koechner,,Adam McKay,the Adventure Continues...,television|moderator|anchorman,93,Comedy,DreamWorks SKG|Apatow Productions,12/28/2004,34,5.6,2004,0.0,0.0
13702,tt0365125,0.225831,15000000,1914166,A Dirty Shame,Tracey Ullman|Johnny Knoxville|Selma Blair|Chris Isaak|Suzanne Shepherd,http://www.newline.com/properties/dirtyshamea.html,John Waters,Threatening the very limits of common decency.,male nudity|female nudity|dancer|orgy|group sex,89,Comedy,Fine Line Features|Killer Films|John Wells Productions|This Is That Productions,9/12/2004,27,5.5,2004,17316681.0,2209800.133
32528,tt0361240,0.165469,0,0,Spartacus,Goran Visnjic|Alan Bates|Angus Macfadyen|Rhona Mitra|Ian McNeice,,Robert Dornhelm,,rome|gladiator|roman empire|gladiator fight|slavery,174,Action|Drama,,4/18/2004,11,5.6,2004,0.0,0.0
36272,tt0377100,0.221725,20000000,0,Out of Reach,Steven Seagal|Ida Nowakowska|Agnieszka Wagner|Krzysztof PieczyÅ„ski|Robbie Gee,,Po-Chih Leong,It's a split second between hit or miss.,human trafficking|secret code,88,Action|Thriller,,1/1/2004,12,4.3,2004,23088908.0,0.0
34308,tt0367188,0.220759,14,0,Modigliani,Andy GarcÃ­a|Elsa Zylberstein|Omid Djalili|Hippolyte Girardot|Eva HerzigovÃ¡,,Mick Davis,,,128,Drama|Romance,CoproducciÃ³n GB - USA - Francia - Alemania - Italia- RumanÃ­a,5/18/2004,13,6.0,2004,16.1622356,0.0
10296,tt0385705,0.21749699999999997,0,0,The Football Factory,Danny Dyer|Neil Maskell|Frank Harper|Tamer Hassan|Roland Manookian,,Nick Love,What Else You Gonna Do On A Saturday?,london|cocaine|hooligan|eastend|soccer,91,Drama,Vertigo Films,5/13/2004,33,6.9,2004,0.0,0.0
11128,tt0349710,0.216459,60000000,74541707,Ladder 49,Joaquin Phoenix|John Travolta|Jacinda Barrett|Robert Patrick|Morris Chestnut,,Jay Russell,Their greatest challenge lies in rescuing one of their own,ledge|practical joke,115,Drama|Action|Thriller,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,10/1/2004,112,6.0,2004,69266723.99,86054330.74
18165,tt0246404,0.209896,0,0,The 24th Day,James Marsden|Scott Speedman,,Tony Piccirillo,The next lie you tell may be your last.,hostage|hostage drama|revenge|hiv|independent film,96,Drama|Thriller,Nick Stagliano,5/6/2004,10,5.6,2004,0.0,0.0
34560,tt0414078,0.209846,0,0,Halloweentown High,Debbie Reynolds|Joey Zimmerman|Emily Roeske|Judith Hoag|Kimberly J. Brown,http://disneydvd.disney.go.com/halloweentown-high.html,Mark A.Z. DippÃ©,,holiday|witch|magic|halloween|sorcery,82,Adventure|Comedy|Family|Fantasy|TV Movie,Reel FX Creative Studios|Disney Channel,10/8/2004,42,5.4,2004,0.0,0.0
115626,tt0410696,0.20981999999999998,0,0,Stuck in the Suburbs,Danielle Panabaker|Brenda Song|Ryan Belleville|Todd Stashwick|Taran Killam,,Savage Steve Holland,Disney,pop star|teen movie|teenager|cell phone,76,Comedy|Family|Music|TV Movie,,7/16/2004,18,5.1,2004,0.0,0.0
8357,tt0399877,0.203253,0,10000000,What the #$*! Do We (K)now!?,Marlee Matlin|Elaine Hendrix|Robert Blanche|John Ross Bowie|Robert Bailey Jr.,,William Arntz|Betsy Chasse,Time to get wise.,alternate dimension|new age|parallel worlds|pseudoscience|theology,109,Documentary,Lord of the Wind,4/23/2004,19,5.9,2004,0.0,11544454.0
10927,tt0395947,0.201053,0,0,Back to Gaya,Michael Herbig|Vanessa Petruo|Sebastian HÃ¶ffner|Torsten MÃ¼nchow|Wolfgang VÃ¶lz,,Lenard Fritz Krawinkel|Holger Tappe,,return|reality|support|engine|fantastic,91,Animation|Fantasy,Ambient Entertainment GmbH,3/18/2004,16,5.2,2004,0.0,0.0
11052,tt0403703,0.19252,0,29170410,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Dan Green|Eric Stuart|Scottie Ray|Wayne Grayson|Greg Abbey,http://yugioh.warnerbros.com/,Hatsuki Tsuji,Everything else was just practice!,monster|card game|fight|world supremacy|duel,90,Adventure|Fantasy|Animation|Action|Comedy,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,8/13/2004,47,5.5,2004,0.0,33675645.64
26,tt0352994,0.192215,1400000,0,LaLehet Al HaMayim,Lior Ashkenazi|Knut Berger|Caroline Peters|Gideon Shemer|Carola Regnier,http://www.walkonwatermovie.com,Eytan Fox,He was trained to hate until he met the enemy.,berlin|neo-nazi|israel|nazi background|chauffeur,103,Drama,Lama Films|United King Films,2/5/2004,10,6.4,2004,1616223.56,0.0
20483,tt0337917,0.274886,18000000,16702864,Catch That Kid,Kristen Stewart|Corbin Bleu|Max Thieriot|Jennifer Beals|Sam Robards,,James Sbardellati|Peter Merwin|Bart Freundlich,They're on a mission without permission.,bank robbery,92,Family|Action|Adventure,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,2/6/2004,45,5.2,2004,20780017.2,19282544.51
15483,tt0330691,0.137751,2600000,1479042,Il cartaio,Stefania Rocca|Liam Cunningham|Silvio Muccino|Cosimo Fusco|Fiore Argento,,Dario Argento,A serial killer with a vice for Video Poker,italian|police|serial killer,103,Horror,Opera Film Produzione|Medusa Film,1/2/2004,19,4.9,2004,3001558.04,1707473.233
26463,tt0385567,0.186574,0,0,A Boyfriend for Christmas,Kelli Williams|Charles Durning|Patrick Muldoon|Bruce Thomas|Shannon Wilcox,,Kevin Connor,,holiday|male female relationship,90,Romance|Comedy|Drama|Family,,11/27/2004,10,5.8,2004,0.0,0.0
2791,tt0407658,0.18645899999999999,0,0,The Chronicles of Riddick: Dark Fury,Vin Diesel|Rhiana Griffith|Keith David|Nick Chinlund|Dwight Schultz,http://www.thechroniclesofriddick.com,Peter Chung,,space marine|mercenary|danger of life|dystopia|riddick,34,Action|Animation|Science Fiction|Thriller,Universal Pictures|Universal Home Video,6/15/2004,114,5.7,2004,0.0,0.0
9692,tt0361127,0.18495,0,4678405,The Woodsman,Kevin Bacon|David Alan Grier|Kyra Sedgwick|Benjamin Bratt|Carlos Leon,,Nicole Kassell,,ex-detainee|pedophilia|work|girlfriend|innere stimme,87,Drama,Lee Daniels Entertainment|Dash Films,12/24/2004,35,6.4,2004,0.0,5400963.131
21776,tt0347330,0.183345,0,0,Le Convoyeur,Albert Dupontel|Jean Dujardin|FranÃ§ois BerlÃ©and|Claude Perron|Julien Boisselier,,Nicolas Boukhrief,,suspense,95,Action|Drama|Crime,Eskwad|Canal+|CinÃ©CinÃ©ma|Contre Prod,4/14/2004,16,6.4,2004,0.0,0.0
19592,tt0377749,0.18156,1500000,0,Dead Birds,Henry Thomas|Patrick Fugit|Nicki Aycox|Michael Shannon|Muse Watson,,Alex Turner ( II ),There are worse things than dying.,bank|haunted house|supernatural powers|supernatural,91,Horror|Thriller|Western,Silver Nitrate Pictures|Dead Birds Films,1/1/2004,29,5.8,2004,1731668.1,0.0
9709,tt0382189,0.180015,0,0,My Summer of Love,Natalie Press|Emily Blunt|Paddy Considine|Dean Andrews,,PaweÅ‚ Pawlikowski,The most dangerous thing to want is more.,brother sister relationship|becoming an adult|northern england|female friendship|moped,86,Drama|Thriller|Romance,,8/20/2004,33,5.5,2004,0.0,0.0
16131,tt0360130,0.175454,0,143597,Undertow,Jamie Bell|Kristen Stewart|Robert Longstreet|Terry Loughlin|Dermot Mulroney,http://www.undertowmovie.com/,David Gordon Green,,uncle|grandparents|independent film,108,Drama|Thriller,,5/14/2004,11,5.9,2004,0.0,165774.8961
23520,tt0349889,0.173273,0,0,Unstoppable,Wesley Snipes|Stuart Wilson|Mark Sheppard|David Schofield|Nicholas Aaron,,David Carson,You can't stop a man who will stop at nothing.,,96,Action|Drama|Thriller,Millennium Films,10/20/2004,15,5.5,2004,0.0,0.0
13905,tt0387736,0.16812,90,0,Farscape The Peacekeeper Wars,Claudia Black|Ben Browder|Anthony Simcoe|Gigi Edgley|Wayne Pygram,,Brian Henson,John Crichton may not have started the war - but only he can end it.,adventure|farscape|tv mini-series,182,Action|Comedy|Romance|Science Fiction|Thriller,"Jim Henson Productions|Jim Henson Company, The",1/1/2004,31,6.8,2004,103.900086,0.0
1944,tt0348593,0.22604899999999997,0,0,The Door in the Floor,Jeff Bridges|Kim Basinger|Elle Fanning|Jon Foster,,Tod Williams,,beach|infidelity|book|assistant|innocence,111,Drama,Revere Pictures|Focus Features,7/18/2004,19,5.6,2004,0.0,0.0
14198,tt0362526,0.166159,0,0,Criminal,John C. Reilly|Diego Luna|Maggie Gyllenhaal|Peter Mullan|Zitto Kazann,,Gregory Jacobs,Ever get the feeling you're being played?,con man|con artist,87,Action|Comedy|Thriller,2929 Productions|Warner Bros.|Criminal Films Inc.,10/7/2004,15,6.4,2004,0.0,0.0
16764,tt0367153,0.164872,0,0,The Toolbox Murders,Brent Roam|Angela Bettis|Rance Howard|Juliet Landau|Marco RodrÃ­guez,,Tobe Hooper,Another legacy begins.,supernatural|psychopath|remake|murder|independent film,95,Mystery|Horror|Thriller,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,11/12/2004,12,5.1,2004,0.0,0.0
31165,tt0417791,0.180954,0,0,Inside I'm Dancing,James McAvoy|Romola Garai|Steven Robertson|Alan King|Brenda Fricker,,Damien O'Donnell,,,104,Drama|Foreign,WT2 Productions,10/15/2004,30,6.7,2004,0.0,0.0
31117,tt0270846,0.157959,0,9109322,Superbabies: Baby Geniuses 2,Jon Voight|Scott Baio|Vanessa Angel|Skyler Shaye|Justin Chatwin,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html,Bob Clark,Meet the new generation of superheroes.,baby|baseball|scientific study|computer|genius,88,Family|Comedy,Crystal Sky Worldwide|Triumph Films,8/27/2004,11,2.1,2004,0.0,10516214.88
291,tt0389326,0.156769,2600000,3166000,Riding Giants,Jeff Clark|Darrick Doerner|Laird Hamilton|Dave Kalama|David H. Kalama Jr.,http://www.sonyclassics.com/ridinggiants/,Stacy Peralta,,ocean|california|sea|beach|surfer,105,Documentary,,7/9/2004,13,6.9,2004,3001558.04,3654974.1360000004
9391,tt0375735,0.154904,0,0,Enduring Love,Daniel Craig|Rhys Ifans|Samantha Morton|Bill Nighy|Susan Lynch,http://www.paramountclassics.com/enduringlove/,Roger Michell,Unexpected. Unpredictable. Uncontrollable. A deadly obsession takes hold.,picnic|hot air balloon|rescue,100,Drama|Thriller|Mystery,,11/26/2004,17,5.2,2004,0.0,0.0
15058,tt0378793,0.154834,1000000,0,Speak,Kristen Stewart|Elizabeth Perkins|Steve Zahn|Allison Siko|D. B. Sweeney,,Jessica Sharzer,The Truth Will Change Everything.,rape|trauma|high school|independent film|mute,89,Drama,Showtime Networks,1/20/2004,82,6.7,2004,1154445.4,0.0
20495,tt0418362,0.076289,0,0,Mujhse Shaadi Karogi,Salman Khan|Akshay Kumar|Priyanka Chopra|Amrita Arora|Amrish Puri,,David Dhawan,How to win a girl's heart,,164,Drama|Comedy|Romance|Foreign,,7/30/2004,14,6.8,2004,0.0,0.0
12281,tt0377091,0.154421,500000,603943,Mean Creek,Rory Culkin|Scott Mechlowicz|Trevor Morgan|Josh Peck|Ryan Kelley,http://www.meancreekmovie.com/,Jacob Aaron Estes,"Beneath the surface, everyone has a secret.",suicide|alcohol|secret|birthday|lake,90,Crime|Drama,Whitewater Films,1/15/2004,33,7.3,2004,577222.6999,697219.2181
10257,tt0398373,0.15070799999999998,0,0,Chin Kei Bin 2 - Fa Tou Tai Kam,Donnie Yen|Charlene Choi|Gillian Chung|Edison Chen|Tony Leung Ka-Fai,,Corey Yuen Kwai|Patrick Leung,,saving the world|fictional place|emperor|chosen one,106,Adventure|Action|Comedy|Science Fiction,,8/12/2004,16,5.2,2004,0.0,0.0
1404,tt0380366,0.148092,0,0,Ae Fond Kiss...,Atta Yaqub|Eva Birthistle|Shamshad Akhtar|Ghizala Avan|Shabana Akhtar Bakhsh,http://iconmovies.co.uk/aefondkiss/,Ken Loach,,muslim|glasgow|tradition|immigration|love of one's life,104,Drama|Romance,Scottish Screen|CinÃ©art|Bianca Film,2/13/2004,14,6.1,2004,0.0,0.0
23601,tt0361309,0.145065,3000000,2037545,We Don't Live Here Anymore,Mark Ruffalo|Laura Dern|Peter Krause|Naomi Watts|Sam Charles,,John Curran,Why do we want what we can't have?,adultery|loyalty|forbidden love|marriage|romance,101,Drama|Romance,Front Street Productions|Renaissance Films|Warner Bros.,1/20/2004,14,6.4,2004,3463336.1989999996,2352234.452
12877,tt0419677,0.14491700000000002,0,0,Dead Man's Shoes,Paddy Considine|Gary Stretch|Toby Kebbell|Jo Hartley|Seamus O'Neill,,Shane Meadows,He's in all of us.,rage and hate|brother|revenge|punishment|home movie footage,90,Drama|Thriller|Crime,EM Media|Big Arty Productions|Film4|Warp Films,9/29/2004,50,7.3,2004,0.0,0.0
3057,tt0368730,0.330795,0,0,Frankenstein,Luke Goss|Alec Newman|Julie Delpy|William Hurt|Donald Sutherland,,Kevin Connor,,monster|frankenstein,115,Drama|Horror|Science Fiction|Mystery,Hallmark Entertainment|RTL2,10/5/2004,10,5.8,2004,0.0,0.0
15237,tt0352277,0.139783,20000000,0,De-Lovely,Kevin Kline|Ashley Judd|Jonathan Pryce|Kevin McNally|Sandra Nelson,,Irwin Winkler,,musical|biography|hollywood|theater,125,Drama|Music,Metro-Goldwyn-Mayer (MGM)|Winkler Films|Potboiler Productions,7/2/2004,18,6.1,2004,23088908.0,0.0
20147,tt0424934,0.102266,0,0,Dave Chappelle: For What it's Worth,Dave Chappelle,http://www.sonypictures.com,Stan Lathan,,stand-up|live comedy|comedy|fillmore|stand up comedy,58,Comedy,,9/4/2004,15,7.4,2004,0.0,0.0
39788,tt0425622,0.137973,0,0,Vinci,Robert WiÄ™ckiewicz|Borys Szyc|Mieczyslaw Grabka|Marcin DorociÅ„ski|Jan Machulski,,Juliusz Machulski,,,108,Action|Comedy|Foreign,,9/17/2004,11,6.8,2004,0.0,0.0
16784,tt0361925,0.135381,30000000,14000000,Welcome to Mooseport,Ray Romano|Gene Hackman|Marcia Gay Harden|Maura Tierney|June Squibb,,Donald Petrie,,,110,Comedy,20th Century Fox,2/24/2004,26,4.8,2004,34633361.99,16162235.6
10838,tt0367677,0.20970100000000003,0,0,Dracula 3000,Casper Van Dien|Erika Eleniak|Coolio|Grant Swanby|Langley Kirkwood,,Darrell James Roodt,"In space, the sun never rises.",space marine|vampire|dracula|matter of life and death|vlad,86,Horror|Science Fiction,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|Fiction Film & Television,8/9/2004,12,2.3,2004,0.0,0.0
17871,tt0405832,0.12978499999999998,0,0,Chris Rock: Never Scared,Chris Rock,,Joel Gallen,,stand-up|stand up comedy,91,Comedy,Tenth Planet Productions|Home Box Office (HBO)|CR Enterprises,4/17/2004,10,6.6,2004,0.0,0.0
24747,tt0375104,0.0533,0,0,Bobby Jones: Stroke of Genius,Jim Caviezel|Claire Forlani|Jeremy Northam|Malcolm McDowell|Aidan Quinn,,Rowdy Herrington,,sport,120,Drama,Dean River Productions|Bobby Jones Films LLC|LIFE(n)|McDongall Films,4/30/2004,14,5.9,2004,0.0,0.0
8555,tt0381966,0.126695,0,0,Creep,Franka Potente|Vas Blackwood|Ken Campbell|Jeremy Sheffield|Paul Rattray,,Christopher Smith,Your journey terminates here,monster|subway|cellar|prosecution|insanity,85,Horror|Thriller|Mystery,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,8/10/2004,77,5.6,2004,0.0,0.0
51786,tt0389074,0.316869,0,0,Kim Possible: A Sitch in Time,Christy Carlson Romano|Will Friedle|Nancy Cartwright|Tahj Mowry|Gary Cole,,Steve Loter,Travel through time with Kim.,time travel|dystopia|alternate reality,66,Action|Adventure|Animation|Family,,10/21/2004,39,6.1,2004,0.0,0.0
12703,tt0330099,0.125361,10000000,0,The Brown Bunny,Vincent Gallo|ChloÃ« Sevigny|Cheryl Tiegs|Elizabeth Blake|Anna Vareschi,,Vincent Gallo,"I'm not going to be okay, Bud.",rape|ambulance|ex-girlfriend|memory|unsimulated sex,93,Drama,Wild Bunch|KinÃ©tique Inc.|Vincent Gallo Productions,8/27/2004,23,5.5,2004,11544454.0,0.0
70476,tt0395565,0.125335,0,0,Gracie's Choice,Kristen Bell|Diane Ladd|Shedrack Anderson III|Anne Heche|Kristin Fairlie,,Peter Werner,A story of love,,90,TV Movie|Drama,,1/12/2004,10,6.7,2004,0.0,0.0
44345,tt0428441,0.11994500000000001,0,0,The Cutting Edge: The Magic of Movie Editing,Martin Scorsese|Quentin Tarantino|Jodie Foster|Steven Spielberg|James Cameron,,Wendy Apple,,film history|editing|old movie|film editor|woman director,98,Documentary,British Broadcasting Corporation (BBC)|A.C.E.|NHK Enterprises|TCEP Inc.,1/1/2004,16,7.4,2004,0.0,0.0
16358,tt0349416,0.11765999999999999,0,0,Eulogy,Hank Azaria|Jesse Bradford|Zooey Deschanel|Glenne Headly|Famke Janssen,,Michael Clancy,,family secrets|dysfunctional family|independent film|death in family|family conflict,91,Comedy|Drama,Myriad Pictures|Artisan Entertainment|Eulogy Productions LLC|Ovation Entertainment,10/15/2004,12,5.9,2004,0.0,0.0
20304,tt0354766,0.109123,3000000,5923000,Never Die Alone,DMX|Michael Ealy|Drew Sidora|David Arquette|Antwon Tanner,,Ernest R. Dickerson,No king rules forever.,,88,Action|Adventure|Crime|Drama|Thriller,,3/26/2004,19,6.1,2004,3463336.1989999996,6837780.102999999
20544,tt0386792,0.092713,0,0,Something the Lord Made,Alan Rickman|Mos Def|Kyra Sedgwick|Gabrielle Union|Merritt Wever,,Joseph Sargent,A breakthrough that changed the face of medicine. A unique partnership that broke the rules.,biography|surgery,110,TV Movie|Drama,Nina Saxon Film Design|HBO Films,5/30/2004,19,6.8,2004,0.0,0.0
18442,tt0357585,0.090812,5000000,0,Decoys,Kim Poirier|Stefanie von Pfetten|Elias Toufexis|Meghan Ory|Ennis Esmer,,Matthew Hastings,They can seduce anyone... Prey it isn't you!,,95,Horror|Science Fiction|Thriller,,2/27/2004,12,4.4,2004,5772226.999,0.0
49870,tt0430484,0.08977,0,0,The Power of Nightmares,Gilles Kepel|Melvin Goodman|Stephen Holmes|William Kristol|Michael Ledeen,,Adam Curtis,,,180,Documentary,,10/19/2004,14,7.6,2004,0.0,0.0
9976,tt0380687,0.088875,0,0,Satan's Little Helper,Katheryn Winnick|Alexander Brickel|Stephen Graham|Amanda Plummer|Wass Stevens,,Jeff Lieberman,You'll laugh 'til you die,halloween|psychopath|stalker|disguise,100,Horror|Romance|Comedy,Intrinsic Value Films|Satan's Little Company LLC,1/1/2004,13,5.2,2004,0.0,0.0
9534,tt0395125,0.229352,6000000,0,Crimen Ferpecto,Guillermo Toledo|MÃ³nica Cervera|Luis Varela|Enrique VillÃ©n|Fernando Tejero,,Ãlex de la Iglesia,,sex|orgy|department store|underwear|ambition,105,Comedy|Thriller|Crime|Foreign,,9/10/2004,33,6.5,2004,6926672.399,0.0
20200,tt0381442,0.082116,823258,823258,Narco,Guillaume Canet|Zabou Breitman|Guillaume Gallienne|FranÃ§ois BerlÃ©and|Jean-Pierre Cassel,,Tristan Aurouet|Gilles Lellouche,,dream|narkolepsy|group therapy|therapist|comic book,105,Comedy,StudioCanal|M6 Films|Les Productions du TrÃ©sor|TF1 Films Production,12/1/2004,26,5.8,2004,950406.411,950406.411
34765,tt0379060,0.080157,0,0,Zenon: Z3,Kirsten Storms|Lauren Maltby|Alyson Morgan|Stuart Pankin|Holly Fulger,,Steve Rash,,,95,TV Movie|Comedy|Adventure|Family,,6/11/2004,13,4.8,2004,0.0,0.0
540,tt0367631,0.078715,3500000,0,D.E.B.S.,Sara Foster|Meagan Good|Jordana Brewster|Christina Kirk|Geoff Stults,,Angela Robinson,Evil is so totally busted!,coming out|lesbian|female protagonist|closeted homosexual|based on short film,91,Action|Comedy,,1/21/2004,43,5.0,2004,4040558.8989999997,0.0
14114,tt0365957,0.077303,0,0,You Got Served,Marques Houston|Omarion|J-Boog|Lil' Fizz|Raz B,,Chris Stokes,,hip-hop|dance performance|dance|breakdance|musical,95,Drama,,1/30/2004,37,5.1,2004,0.0,0.0
14463,tt0437806,0.07549600000000001,0,0,Alone in the Wilderness,Dick Proenneke|Bob Swerer Jr.|Wendy Ishii|Pamela Guest|Bob Swerer Sr.,http://www.imdb.com/title/tt0437806/,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,,wilderness|log cabin|hermit,57,Documentary|History,Bob Swerer Productions,10/8/2004,11,7.5,2004,0.0,0.0
13073,tt0362004,0.06926,0,0,Palindromes,Matthew Faber|Angela Pietropinto|Bill Buell|Emani Sledge|Ellen Barkin,,Todd Solondz,,,100,Comedy|Drama,,9/3/2004,17,6.4,2004,0.0,0.0
89049,tt0388644,0.001315,0,0,SoupÃ§ons,Michael Peterson,,Jean-Xavier de Lestrade,Accident or cold-blooded murder?,,360,Drama|Documentary,,6/1/2004,12,7.5,2004,0.0,0.0
10271,tt0383025,0.057343,0,0,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...,Edouard Baer|Clovis Cornillac|Marie-JosÃ©e Croze|Alice Taglioni|Eric Berger,,Laurent Tirard,,paris,90,Comedy|Romance,,9/8/2004,13,6.8,2004,0.0,0.0
11588,tt0325596,0.04548,8800000,0,The I Inside,Ryan Phillippe|Sarah Polley|Piper Perabo|Robert Sean Leonard|Stephen Rea,,Roland Suso Richter,His story began when it all ended,infidelity|amnesia|paranoia|nightmare|time,90,Thriller|Mystery|Science Fiction,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,1/15/2004,23,5.8,2004,10159119.52,0.0
